ChromatogramRI,
X:,Y:
8.39833,-0.844
8.4,-0.839
8.40167,-0.83
8.40333,-0.825
8.405,-0.82
8.40667,-0.825
8.40833,-0.835
8.41,-0.845
8.41167,-0.855
8.41333,-0.854
8.415,-0.85
8.41667,-0.84
8.41833,-0.83
8.42,-0.824
8.42167,-0.824
8.42333,-0.828
8.425,-0.843
8.42667,-0.847
8.42833,-0.852
8.43,-0.852
8.43167,-0.848
8.43333,-0.838
8.435,-0.833
8.43667,-0.828
8.43833,-0.839
8.44,-0.84
8.44167,-0.845
8.44333,-0.846
8.445,-0.846
8.44667,-0.846
8.44833,-0.841
8.45,-0.835
8.45167,-0.83
8.45333,-0.829
8.455,-0.834
8.45667,-0.834
8.45833,-0.844
8.46,-0.853
8.46167,-0.853
8.46333,-0.843
8.465,-0.839
8.46667,-0.829
8.46833,-0.823
8.47,-0.828
8.47167,-0.837
8.47333,-0.842
8.475,-0.848
8.47667,-0.853
8.47833,-0.853
8.48,-0.849
8.48167,-0.844
8.48333,-0.844
8.485,-0.839
8.48667,-0.848
8.48833,-0.852
8.49,-0.856
8.49167,-0.865
8.49333,-0.869
8.495,-0.863
8.49667,-0.857
8.49833,-0.852
8.5,-0.851
8.50167,-0.851
8.50333,-0.855
8.505,-0.86
8.50667,-0.864
8.50833,-0.874
8.51,-0.879
8.51167,-0.879
8.51333,-0.87
8.515,-0.865
8.51667,-0.866
8.51833,-0.866
8.52,-0.872
8.52167,-0.878
8.52333,-0.884
8.525,-0.891
8.52667,-0.886
8.52833,-0.876
8.53,-0.867
8.53167,-0.862
8.53333,-0.858
8.535,-0.858
8.53667,-0.862
8.53833,-0.862
8.54,-0.872
8.54167,-0.881
8.54333,-0.886
8.545,-0.881
8.54667,-0.867
8.54833,-0.862
8.55,-0.862
8.55167,-0.861
8.55333,-0.871
8.555,-0.881
8.55667,-0.891
8.55833,-0.891
8.56,-0.884
8.56167,-0.878
8.56333,-0.872
8.565,-0.867
8.56667,-0.867
8.56833,-0.871
8.57,-0.881
8.57167,-0.887
8.57333,-0.888
8.575,-0.887
8.57667,-0.888
8.57833,-0.877
8.58,-0.872
8.58167,-0.872
8.58333,-0.873
8.585,-0.878
8.58667,-0.883
8.58833,-0.884
8.59,-0.895
8.59167,-0.895
8.59333,-0.89
8.595,-0.884
8.59667,-0.879
8.59833,-0.883
8.6,-0.883
8.60167,-0.89
8.60333,-0.891
8.605,-0.896
8.60667,-0.896
8.60833,-0.896
8.61,-0.896
8.61167,-0.89
8.61333,-0.889
8.615,-0.889
8.61667,-0.893
8.61833,-0.902
8.62,-0.906
8.62167,-0.911
8.62333,-0.911
8.625,-0.91
8.62667,-0.905
8.62833,-0.894
8.63,-0.889
8.63167,-0.89
8.63333,-0.89
8.635,-0.895
8.63667,-0.906
8.63833,-0.911
8.64,-0.906
8.64167,-0.906
8.64333,-0.906
8.645,-0.9
8.64667,-0.905
8.64833,-0.899
8.65,-0.909
8.65167,-0.914
8.65333,-0.918
8.655,-0.923
8.65667,-0.928
8.65833,-0.918
8.66,-0.909
8.66167,-0.904
8.66333,-0.905
8.665,-0.905
8.66667,-0.909
8.66833,-0.92
8.67,-0.92
8.67167,-0.92
8.67333,-0.916
8.675,-0.907
8.67667,-0.897
8.67833,-0.892
8.68,-0.896
8.68167,-0.9
8.68333,-0.905
8.685,-0.92
8.68667,-0.925
8.68833,-0.931
8.69,-0.926
8.69167,-0.921
8.69333,-0.917
8.695,-0.912
8.69667,-0.908
8.69833,-0.914
8.7,-0.929
8.70167,-0.939
8.70333,-0.948
8.705,-0.943
8.70667,-0.933
8.70833,-0.928
8.71,-0.918
8.71167,-0.913
8.71333,-0.918
8.715,-0.922
8.71667,-0.927
8.71833,-0.931
8.72,-0.941
8.72167,-0.94
8.72333,-0.93
8.725,-0.925
8.72667,-0.92
8.72833,-0.92
8.73,-0.925
8.73167,-0.936
8.73333,-0.946
8.735,-0.95
8.73667,-0.945
8.73833,-0.94
8.74,-0.93
8.74167,-0.925
8.74333,-0.915
8.745,-0.92
8.74667,-0.924
8.74833,-0.934
8.75,-0.938
8.75167,-0.948
8.75333,-0.948
8.755,-0.947
8.75667,-0.938
8.75833,-0.928
8.76,-0.928
8.76167,-0.928
8.76333,-0.933
8.765,-0.934
8.76667,-0.944
8.76833,-0.95
8.77,-0.95
8.77167,-0.95
8.77333,-0.949
8.775,-0.944
8.77667,-0.945
8.77833,-0.94
8.78,-0.941
8.78167,-0.951
8.78333,-0.957
8.785,-0.958
8.78667,-0.958
8.78833,-0.948
8.79,-0.943
8.79167,-0.938
8.79333,-0.937
8.795,-0.942
8.79667,-0.947
8.79833,-0.951
8.8,-0.951
8.80167,-0.95
8.80333,-0.949
8.805,-0.944
8.80667,-0.939
8.80833,-0.94
8.81,-0.939
8.81167,-0.944
8.81333,-0.948
8.815,-0.948
8.81667,-0.952
8.81833,-0.952
8.82,-0.947
8.82167,-0.942
8.82333,-0.937
8.825,-0.938
8.82667,-0.944
8.82833,-0.945
8.83,-0.95
8.83167,-0.955
8.83333,-0.962
8.835,-0.961
8.83667,-0.956
8.83833,-0.946
8.84,-0.941
8.84167,-0.941
8.84333,-0.95
8.845,-0.955
8.84667,-0.966
8.84833,-0.97
8.85,-0.975
8.85167,-0.97
8.85333,-0.959
8.855,-0.953
8.85667,-0.953
8.85833,-0.953
8.86,-0.959
8.86167,-0.969
8.86333,-0.974
8.865,-0.974
8.86667,-0.975
8.86833,-0.971
8.87,-0.963
8.87167,-0.963
8.87333,-0.958
8.875,-0.964
8.87667,-0.969
8.87833,-0.98
8.88,-0.99
8.88167,-0.994
8.88333,-0.988
8.885,-0.983
8.88667,-0.978
8.88833,-0.972
8.89,-0.973
8.89167,-0.974
8.89333,-0.979
8.895,-0.985
8.89667,-0.995
8.89833,-0.989
8.9,-0.984
8.90167,-0.978
8.90333,-0.972
8.905,-0.966
8.90667,-0.965
8.90833,-0.97
8.91,-0.978
8.91167,-0.987
8.91333,-0.987
8.915,-0.987
8.91667,-0.982
8.91833,-0.972
8.92,-0.963
8.92167,-0.964
8.92333,-0.965
8.925,-0.966
8.92667,-0.976
8.92833,-0.981
8.93,-0.986
8.93167,-0.991
8.93333,-0.981
8.935,-0.972
8.93667,-0.962
8.93833,-0.962
8.94,-0.962
8.94167,-0.967
8.94333,-0.972
8.945,-0.977
8.94667,-0.982
8.94833,-0.981
8.95,-0.976
8.95167,-0.97
8.95333,-0.965
8.955,-0.964
8.95667,-0.968
8.95833,-0.978
8.96,-0.988
8.96167,-0.998
8.96333,-1.002
8.965,-0.998
8.96667,-0.994
8.96833,-0.986
8.97,-0.982
8.97167,-0.983
8.97333,-0.984
8.975,-0.994
8.97667,-0.994
8.97833,-0.999
8.98,-0.998
8.98167,-0.999
8.98333,-0.995
8.985,-0.985
8.98667,-0.986
8.98833,-0.991
8.99,-0.991
8.99167,-1.001
8.99333,-1.006
8.995,-1.011
8.99667,-1.006
8.99833,-1.001
9,-1.001
9.00167,-0.991
9.00333,-0.991
9.005,-0.995
9.00667,-0.995
9.00833,-0.999
9.01,-1.004
9.01167,-1.013
9.01333,-1.008
9.015,-0.998
9.01667,-0.993
9.01833,-0.984
9.02,-0.984
9.02167,-0.994
9.02333,-1
9.025,-1.005
9.02667,-1.01
9.02833,-1.015
9.03,-1.005
9.03167,-1.005
9.03333,-0.995
9.035,-0.99
9.03667,-0.995
9.03833,-1.005
9.04,-1.009
9.04167,-1.019
9.04333,-1.02
9.045,-1.015
9.04667,-1.005
9.04833,-0.995
9.05,-0.996
9.05167,-0.992
9.05333,-0.998
9.055,-1.003
9.05667,-1.008
9.05833,-1.013
9.06,-1.008
9.06167,-1.008
9.06333,-0.997
9.065,-0.987
9.06667,-0.983
9.06833,-0.988
9.07,-0.998
9.07167,-1.003
9.07333,-1.003
9.075,-1.013
9.07667,-1.017
9.07833,-1.008
9.08,-1.003
9.08167,-0.997
9.08333,-0.997
9.085,-0.997
9.08667,-1.003
9.08833,-1.008
9.09,-1.012
9.09167,-1.017
9.09333,-1.012
9.095,-1.002
9.09667,-0.992
9.09833,-0.983
9.1,-0.978
9.10167,-0.982
9.10333,-0.986
9.105,-0.996
9.10667,-1.001
9.10833,-1.001
9.11,-0.996
9.11167,-0.997
9.11333,-0.987
9.115,-0.988
9.11667,-0.988
9.11833,-0.993
9.12,-1.003
9.12167,-1.004
9.12333,-1.009
9.125,-1.009
9.12667,-1.004
9.12833,-0.999
9.13,-0.999
9.13167,-0.999
9.13333,-0.999
9.135,-0.998
9.13667,-1.003
9.13833,-1.008
9.14,-1.012
9.14167,-1.017
9.14333,-1.008
9.145,-0.998
9.14667,-0.988
9.14833,-0.982
9.15,-0.981
9.15167,-0.987
9.15333,-0.992
9.155,-1.003
9.15667,-1.003
9.15833,-1.003
9.16,-0.998
9.16167,-0.988
9.16333,-0.989
9.165,-0.984
9.16667,-0.99
9.16833,-0.996
9.17,-1.001
9.17167,-1.006
9.17333,-1.005
9.175,-1.004
9.17667,-0.998
9.17833,-0.993
9.18,-0.992
9.18167,-0.987
9.18333,-0.992
9.185,-1.003
9.18667,-1.007
9.18833,-1.012
9.19,-1.008
9.19167,-1.003
9.19333,-1.002
9.195,-0.992
9.19667,-0.987
9.19833,-0.987
9.2,-0.988
9.20167,-0.993
9.20333,-0.998
9.205,-1.004
9.20667,-0.998
9.20833,-0.988
9.21,-0.983
9.21167,-0.978
9.21333,-0.974
9.215,-0.974
9.21667,-0.98
9.21833,-0.985
9.22,-0.995
9.22167,-0.995
9.22333,-0.989
9.225,-0.983
9.22667,-0.982
9.22833,-0.982
9.23,-0.987
9.23167,-0.996
9.23333,-1.001
9.235,-1.005
9.23667,-1.004
9.23833,-0.999
9.24,-0.993
9.24167,-0.983
9.24333,-0.978
9.245,-0.978
9.24667,-0.978
9.24833,-0.984
9.25,-0.984
9.25167,-0.989
9.25333,-0.994
9.255,-0.994
9.25667,-0.994
9.25833,-0.984
9.26,-0.979
9.26167,-0.978
9.26333,-0.984
9.265,-0.989
9.26667,-0.995
9.26833,-1
9.27,-1.001
9.27167,-0.996
9.27333,-0.987
9.275,-0.976
9.27667,-0.972
9.27833,-0.967
9.28,-0.972
9.28167,-0.976
9.28333,-0.981
9.285,-0.991
9.28667,-0.99
9.28833,-0.98
9.29,-0.975
9.29167,-0.965
9.29333,-0.964
9.295,-0.97
9.29667,-0.975
9.29833,-0.98
9.3,-0.985
9.30167,-0.986
9.30333,-0.983
9.305,-0.974
9.30667,-0.964
9.30833,-0.96
9.31,-0.959
9.31167,-0.964
9.31333,-0.969
9.315,-0.973
9.31667,-0.983
9.31833,-0.987
9.32,-0.981
9.32167,-0.971
9.32333,-0.96
9.325,-0.95
9.32667,-0.945
9.32833,-0.951
9.33,-0.96
9.33167,-0.966
9.33333,-0.967
9.335,-0.96
9.33667,-0.955
9.33833,-0.945
9.34,-0.935
9.34167,-0.93
9.34333,-0.93
9.345,-0.93
9.34667,-0.935
9.34833,-0.94
9.35,-0.94
9.35167,-0.935
9.35333,-0.925
9.355,-0.92
9.35667,-0.911
9.35833,-0.911
9.36,-0.911
9.36167,-0.916
9.36333,-0.92
9.365,-0.925
9.36667,-0.929
9.36833,-0.929
9.37,-0.918
9.37167,-0.908
9.37333,-0.903
9.375,-0.904
9.37667,-0.908
9.37833,-0.908
9.38,-0.917
9.38167,-0.912
9.38333,-0.912
9.385,-0.912
9.38667,-0.908
9.38833,-0.898
9.39,-0.898
9.39167,-0.899
9.39333,-0.899
9.395,-0.91
9.39667,-0.915
9.39833,-0.916
9.4,-0.911
9.40167,-0.9
9.40333,-0.895
9.405,-0.883
9.40667,-0.884
9.40833,-0.878
9.41,-0.878
9.41167,-0.883
9.41333,-0.895
9.415,-0.9
9.41667,-0.9
9.41833,-0.895
9.42,-0.88
9.42167,-0.88
9.42333,-0.874
9.425,-0.878
9.42667,-0.878
9.42833,-0.883
9.43,-0.889
9.43167,-0.889
9.43333,-0.883
9.435,-0.873
9.43667,-0.863
9.43833,-0.859
9.44,-0.854
9.44167,-0.858
9.44333,-0.859
9.445,-0.859
9.44667,-0.865
9.44833,-0.86
9.45,-0.85
9.45167,-0.84
9.45333,-0.835
9.455,-0.824
9.45667,-0.828
9.45833,-0.832
9.46,-0.837
9.46167,-0.841
9.46333,-0.841
9.465,-0.841
9.46667,-0.836
9.46833,-0.821
9.47,-0.81
9.47167,-0.805
9.47333,-0.8
9.475,-0.805
9.47667,-0.812
9.47833,-0.812
9.48,-0.816
9.48167,-0.805
9.48333,-0.795
9.485,-0.79
9.48667,-0.79
9.48833,-0.784
9.49,-0.784
9.49167,-0.784
9.49333,-0.789
9.495,-0.795
9.49667,-0.795
9.49833,-0.791
9.5,-0.781
9.50167,-0.77
9.50333,-0.765
9.505,-0.759
9.50667,-0.759
9.50833,-0.763
9.51,-0.762
9.51167,-0.762
9.51333,-0.762
9.515,-0.751
9.51667,-0.735
9.51833,-0.723
9.52,-0.718
9.52167,-0.723
9.52333,-0.729
9.525,-0.734
9.52667,-0.739
9.52833,-0.743
9.53,-0.738
9.53167,-0.728
9.53333,-0.717
9.535,-0.707
9.53667,-0.709
9.53833,-0.705
9.54,-0.71
9.54167,-0.71
9.54333,-0.715
9.545,-0.716
9.54667,-0.705
9.54833,-0.696
9.55,-0.681
9.55167,-0.676
9.55333,-0.675
9.555,-0.68
9.55667,-0.679
9.55833,-0.685
9.56,-0.685
9.56167,-0.681
9.56333,-0.668
9.565,-0.648
9.56667,-0.638
9.56833,-0.627
9.57,-0.622
9.57167,-0.622
9.57333,-0.627
9.575,-0.627
9.57667,-0.627
9.57833,-0.627
9.58,-0.612
9.58167,-0.602
9.58333,-0.597
9.585,-0.594
9.58667,-0.594
9.58833,-0.599
9.59,-0.598
9.59167,-0.603
9.59333,-0.607
9.595,-0.602
9.59667,-0.591
9.59833,-0.581
9.6,-0.57
9.60167,-0.56
9.60333,-0.56
9.605,-0.565
9.60667,-0.57
9.60833,-0.571
9.61,-0.571
9.61167,-0.561
9.61333,-0.55
9.615,-0.545
9.61667,-0.535
9.61833,-0.529
9.62,-0.529
9.62167,-0.529
9.62333,-0.533
9.625,-0.527
9.62667,-0.517
9.62833,-0.506
9.63,-0.49
9.63167,-0.475
9.63333,-0.466
9.635,-0.466
9.63667,-0.471
9.63833,-0.471
9.64,-0.471
9.64167,-0.465
9.64333,-0.46
9.645,-0.445
9.64667,-0.43
9.64833,-0.425
9.65,-0.414
9.65167,-0.414
9.65333,-0.414
9.655,-0.419
9.65667,-0.419
9.65833,-0.415
9.66,-0.406
9.66167,-0.395
9.66333,-0.384
9.665,-0.378
9.66667,-0.378
9.66833,-0.374
9.67,-0.373
9.67167,-0.378
9.67333,-0.377
9.675,-0.371
9.67667,-0.361
9.67833,-0.346
9.68,-0.335
9.68167,-0.325
9.68333,-0.314
9.685,-0.313
9.68667,-0.318
9.68833,-0.313
9.69,-0.308
9.69167,-0.299
9.69333,-0.285
9.695,-0.275
9.69667,-0.264
9.69833,-0.254
9.7,-0.254
9.70167,-0.255
9.70333,-0.255
9.705,-0.251
9.70667,-0.242
9.70833,-0.228
9.71,-0.213
9.71167,-0.204
9.71333,-0.199
9.715,-0.188
9.71667,-0.183
9.71833,-0.182
9.72,-0.182
9.72167,-0.177
9.72333,-0.172
9.725,-0.161
9.72667,-0.151
9.72833,-0.136
9.73,-0.125
9.73167,-0.12
9.73333,-0.12
9.735,-0.121
9.73667,-0.116
9.73833,-0.111
9.74,-0.102
9.74167,-0.087
9.74333,-0.077
9.745,-0.062
9.74667,-0.057
9.74833,-0.053
9.75,-0.048
9.75167,-0.043
9.75333,-0.043
9.755,-0.039
9.75667,-0.029
9.75833,-0.01
9.76,0.004
9.76167,0.015
9.76333,0.02
9.765,0.025
9.76667,0.02
9.76833,0.021
9.77,0.021
9.77167,0.032
9.77333,0.037
9.775,0.057
9.77667,0.067
9.77833,0.082
9.78,0.088
9.78167,0.093
9.78333,0.099
9.785,0.104
9.78667,0.116
9.78833,0.127
9.79,0.143
9.79167,0.163
9.79333,0.173
9.795,0.183
9.79667,0.194
9.79833,0.189
9.8,0.193
9.80167,0.192
9.80333,0.196
9.805,0.211
9.80667,0.231
9.80833,0.25
9.81,0.26
9.81167,0.271
9.81333,0.27
9.815,0.27
9.81667,0.275
9.81833,0.279
9.82,0.283
9.82167,0.298
9.82333,0.313
9.825,0.329
9.82667,0.345
9.82833,0.359
9.83,0.364
9.83167,0.365
9.83333,0.365
9.835,0.376
9.83667,0.386
9.83833,0.401
9.84,0.417
9.84167,0.438
9.84333,0.449
9.845,0.455
9.84667,0.465
9.84833,0.47
9.85,0.475
9.85167,0.48
9.85333,0.491
9.855,0.506
9.85667,0.525
9.85833,0.544
9.86,0.553
9.86167,0.563
9.86333,0.568
9.865,0.573
9.86667,0.578
9.86833,0.587
9.87,0.6
9.87167,0.62
9.87333,0.641
9.875,0.652
9.87667,0.658
9.87833,0.669
9.88,0.678
9.88167,0.678
9.88333,0.683
9.885,0.694
9.88667,0.715
9.88833,0.73
9.89,0.749
9.89167,0.759
9.89333,0.768
9.895,0.774
9.89667,0.784
9.89833,0.789
9.9,0.794
9.90167,0.809
9.90333,0.833
9.905,0.848
9.90667,0.868
9.90833,0.882
9.91,0.891
9.91167,0.891
9.91333,0.901
9.915,0.906
9.91667,0.921
9.91833,0.937
9.92,0.958
9.92167,0.983
9.92333,1.003
9.925,1.009
9.92667,1.014
9.92833,1.025
9.93,1.03
9.93167,1.035
9.93333,1.051
9.935,1.071
9.93667,1.097
9.93833,1.117
9.94,1.132
9.94167,1.142
9.94333,1.152
9.945,1.162
9.94667,1.172
9.94833,1.182
9.95,1.196
9.95167,1.216
9.95333,1.241
9.955,1.26
9.95667,1.275
9.95833,1.295
9.96,1.305
9.96167,1.315
9.96333,1.325
9.965,1.339
9.96667,1.359
9.96833,1.375
9.97,1.396
9.97167,1.412
9.97333,1.428
9.975,1.433
9.97667,1.439
9.97833,1.443
9.98,1.454
9.98167,1.471
9.98333,1.491
9.985,1.515
9.98667,1.535
9.98833,1.557
9.99,1.567
9.99167,1.572
9.99333,1.583
9.995,1.593
9.99667,1.609
9.99833,1.63
10,1.65
10.00167,1.675
10.00333,1.696
10.005,1.713
10.00667,1.723
10.00833,1.728
10.01,1.734
10.01167,1.745
10.01333,1.76
10.015,1.775
10.01667,1.802
10.01833,1.831
10.02,1.851
10.02167,1.871
10.02333,1.886
10.025,1.895
10.02667,1.905
10.02833,1.914
10.03,1.93
10.03167,1.955
10.03333,1.979
10.035,2.004
10.03667,2.029
10.03833,2.049
10.04,2.058
10.04167,2.068
10.04333,2.079
10.045,2.094
10.04667,2.114
10.04833,2.134
10.05,2.159
10.05167,2.184
10.05333,2.204
10.055,2.219
10.05667,2.235
10.05833,2.245
10.06,2.26
10.06167,2.279
10.06333,2.305
10.065,2.326
10.06667,2.356
10.06833,2.376
10.07,2.393
10.07167,2.413
10.07333,2.423
10.075,2.438
10.07667,2.444
10.07833,2.461
10.08,2.486
10.08167,2.516
10.08333,2.542
10.085,2.567
10.08667,2.582
10.08833,2.598
10.09,2.607
10.09167,2.622
10.09333,2.642
10.095,2.661
10.09667,2.691
10.09833,2.715
10.1,2.745
10.10167,2.771
10.10333,2.791
10.105,2.805
10.10667,2.82
10.10833,2.837
10.11,2.862
10.11167,2.877
10.11333,2.902
10.115,2.928
10.11667,2.953
10.11833,2.973
10.12,2.999
10.12167,3.014
10.12333,3.03
10.125,3.045
10.12667,3.066
10.12833,3.092
10.13,3.117
10.13167,3.144
10.13333,3.169
10.135,3.189
10.13667,3.209
10.13833,3.225
10.14,3.24
10.14167,3.26
10.14333,3.281
10.145,3.307
10.14667,3.337
10.14833,3.373
10.15,3.398
10.15167,3.422
10.15333,3.443
10.155,3.453
10.15667,3.472
10.15833,3.486
10.16,3.516
10.16167,3.546
10.16333,3.58
10.165,3.606
10.16667,3.63
10.16833,3.651
10.17,3.671
10.17167,3.692
10.17333,3.712
10.175,3.732
10.17667,3.757
10.17833,3.78
10.18,3.814
10.18167,3.845
10.18333,3.864
10.185,3.884
10.18667,3.91
10.18833,3.925
10.19,3.95
10.19167,3.97
10.19333,4.001
10.195,4.037
10.19667,4.073
10.19833,4.104
10.2,4.124
10.20167,4.15
10.20333,4.165
10.205,4.175
10.20667,4.195
10.20833,4.216
10.21,4.245
10.21167,4.281
10.21333,4.317
10.215,4.343
10.21667,4.37
10.21833,4.39
10.22,4.406
10.22167,4.42
10.22333,4.442
10.225,4.472
10.22667,4.502
10.22833,4.538
10.23,4.567
10.23167,4.598
10.23333,4.623
10.235,4.637
10.23667,4.657
10.23833,4.677
10.24,4.702
10.24167,4.732
10.24333,4.769
10.245,4.799
10.24667,4.825
10.24833,4.85
10.25,4.87
10.25167,4.892
10.25333,4.912
10.255,4.937
10.25667,4.957
10.25833,4.993
10.26,5.028
10.26167,5.064
10.26333,5.095
10.265,5.121
10.26667,5.145
10.26833,5.171
10.27,5.191
10.27167,5.222
10.27333,5.252
10.275,5.287
10.27667,5.322
10.27833,5.358
10.28,5.383
10.28167,5.413
10.28333,5.439
10.285,5.459
10.28667,5.484
10.28833,5.511
10.29,5.537
10.29167,5.573
10.29333,5.61
10.295,5.645
10.29667,5.671
10.29833,5.696
10.3,5.721
10.30167,5.738
10.30333,5.758
10.305,5.784
10.30667,5.815
10.30833,5.844
10.31,5.879
10.31167,5.91
10.31333,5.94
10.315,5.967
10.31667,5.987
10.31833,6.012
10.32,6.033
10.32167,6.064
10.32333,6.098
10.325,6.135
10.32667,6.175
10.32833,6.21
10.33,6.235
10.33167,6.262
10.33333,6.287
10.335,6.311
10.33667,6.341
10.33833,6.371
10.34,6.41
10.34167,6.451
10.34333,6.486
10.345,6.517
10.34667,6.542
10.34833,6.562
10.35,6.592
10.35167,6.617
10.35333,6.642
10.355,6.676
10.35667,6.711
10.35833,6.751
10.36,6.782
10.36167,6.808
10.36333,6.834
10.365,6.854
10.36667,6.879
10.36833,6.9
10.37,6.929
10.37167,6.961
10.37333,7.001
10.375,7.037
10.37667,7.066
10.37833,7.096
10.38,7.122
10.38167,7.143
10.38333,7.168
10.385,7.199
10.38667,7.23
10.38833,7.271
10.39,7.3
10.39167,7.336
10.39333,7.365
10.395,7.39
10.39667,7.411
10.39833,7.426
10.4,7.452
10.40167,7.474
10.40333,7.506
10.405,7.546
10.40667,7.583
10.40833,7.619
10.41,7.65
10.41167,7.676
10.41333,7.708
10.415,7.734
10.41667,7.754
10.41833,7.779
10.42,7.815
10.42167,7.854
10.42333,7.895
10.425,7.924
10.42667,7.949
10.42833,7.974
10.43,7.994
10.43167,8.021
10.43333,8.047
10.435,8.077
10.43667,8.113
10.43833,8.147
10.44,8.183
10.44167,8.217
10.44333,8.254
10.445,8.284
10.44667,8.309
10.44833,8.331
10.45,8.351
10.45167,8.381
10.45333,8.422
10.455,8.451
10.45667,8.487
10.45833,8.516
10.46,8.547
10.46167,8.572
10.46333,8.592
10.465,8.613
10.46667,8.644
10.46833,8.674
10.47,8.71
10.47167,8.745
10.47333,8.777
10.475,8.807
10.47667,8.832
10.47833,8.853
10.48,8.872
10.48167,8.892
10.48333,8.923
10.485,8.953
10.48667,8.994
10.48833,9.03
10.49,9.065
10.49167,9.091
10.49333,9.116
10.495,9.141
10.49667,9.161
10.49833,9.181
10.5,9.211
10.50167,9.242
10.50333,9.278
10.505,9.309
10.50667,9.333
10.50833,9.357
10.51,9.376
10.51167,9.402
10.51333,9.426
10.515,9.457
10.51667,9.486
10.51833,9.521
10.52,9.557
10.52167,9.592
10.52333,9.618
10.525,9.638
10.52667,9.658
10.52833,9.682
10.53,9.703
10.53167,9.727
10.53333,9.764
10.535,9.793
10.53667,9.823
10.53833,9.854
10.54,9.879
10.54167,9.908
10.54333,9.929
10.545,9.949
10.54667,9.969
10.54833,9.996
10.55,10.03
10.55167,10.067
10.55333,10.096
10.555,10.121
10.55667,10.147
10.55833,10.171
10.56,10.191
10.56167,10.206
10.56333,10.232
10.565,10.257
10.56667,10.298
10.56833,10.328
10.57,10.354
10.57167,10.376
10.57333,10.391
10.575,10.413
10.57667,10.434
10.57833,10.456
10.58,10.482
10.58167,10.507
10.58333,10.538
10.585,10.569
10.58667,10.595
10.58833,10.611
10.59,10.636
10.59167,10.651
10.59333,10.672
10.595,10.691
10.59667,10.715
10.59833,10.746
10.6,10.776
10.60167,10.806
10.60333,10.827
10.605,10.847
10.60667,10.867
10.60833,10.887
10.61,10.907
10.61167,10.923
10.61333,10.953
10.615,10.985
10.61667,11.014
10.61833,11.038
10.62,11.064
10.62167,11.089
10.62333,11.104
10.625,11.115
10.62667,11.132
10.62833,11.153
10.63,11.178
10.63167,11.209
10.63333,11.23
10.635,11.255
10.63667,11.276
10.63833,11.286
10.64,11.301
10.64167,11.311
10.64333,11.326
10.645,11.346
10.64667,11.377
10.64833,11.408
10.65,11.434
10.65167,11.463
10.65333,11.479
10.655,11.499
10.65667,11.516
10.65833,11.532
10.66,11.547
10.66167,11.572
10.66333,11.593
10.665,11.623
10.66667,11.643
10.66833,11.664
10.67,11.679
10.67167,11.688
10.67333,11.703
10.675,11.708
10.67667,11.728
10.67833,11.749
10.68,11.774
10.68167,11.795
10.68333,11.817
10.685,11.838
10.68667,11.849
10.68833,11.864
10.69,11.874
10.69167,11.88
10.69333,11.9
10.695,11.92
10.69667,11.945
10.69833,11.971
10.7,11.991
10.70167,12.006
10.70333,12.02
10.705,12.029
10.70667,12.04
10.70833,12.05
10.71,12.065
10.71167,12.09
10.71333,12.111
10.715,12.132
10.71667,12.147
10.71833,12.158
10.72,12.172
10.72167,12.183
10.72333,12.192
10.725,12.202
10.72667,12.211
10.72833,12.236
10.73,12.256
10.73167,12.277
10.73333,12.292
10.735,12.307
10.73667,12.317
10.73833,12.327
10.74,12.332
10.74167,12.343
10.74333,12.363
10.745,12.382
10.74667,12.402
10.74833,12.418
10.75,12.428
10.75167,12.433
10.75333,12.438
10.755,12.448
10.75667,12.458
10.75833,12.477
10.76,12.498
10.76167,12.519
10.76333,12.534
10.765,12.539
10.76667,12.549
10.76833,12.56
10.77,12.56
10.77167,12.566
10.77333,12.576
10.775,12.586
10.77667,12.605
10.77833,12.62
10.78,12.63
10.78167,12.635
10.78333,12.64
10.785,12.64
10.78667,12.646
10.78833,12.652
10.79,12.657
10.79167,12.673
10.79333,12.688
10.795,12.698
10.79667,12.715
10.79833,12.726
10.8,12.731
10.80167,12.736
10.80333,12.736
10.805,12.736
10.80667,12.746
10.80833,12.755
10.81,12.77
10.81167,12.791
10.81333,12.802
10.815,12.811
10.81667,12.811
10.81833,12.81
10.82,12.809
10.82167,12.808
10.82333,12.818
10.825,12.829
10.82667,12.839
10.82833,12.85
10.83,12.861
10.83167,12.861
10.83333,12.856
10.835,12.856
10.83667,12.856
10.83833,12.86
10.84,12.87
10.84167,12.88
10.84333,12.895
10.845,12.904
10.84667,12.909
10.84833,12.913
10.85,12.908
10.85167,12.902
10.85333,12.903
10.855,12.902
10.85667,12.908
10.85833,12.922
10.86,12.932
10.86167,12.938
10.86333,12.942
10.865,12.948
10.86667,12.942
10.86833,12.932
10.87,12.928
10.87167,12.928
10.87333,12.937
10.875,12.946
10.87667,12.957
10.87833,12.957
10.88,12.952
10.88167,12.946
10.88333,12.937
10.885,12.933
10.88667,12.928
10.88833,12.932
10.89,12.937
10.89167,12.948
10.89333,12.948
10.895,12.952
10.89667,12.952
10.89833,12.945
10.9,12.939
10.90167,12.934
10.90333,12.934
10.905,12.93
10.90667,12.935
10.90833,12.941
10.91,12.941
10.91167,12.935
10.91333,12.93
10.915,12.919
10.91667,12.909
10.91833,12.91
10.92,12.906
10.92167,12.911
10.92333,12.916
10.925,12.921
10.92667,12.916
10.92833,12.91
10.93,12.9
