0,50.29
0.00721532,51.08
0.014430639,51.81
0.021645959,52.54
0.028861278,53.27
0.036076598,54
0.043291917,54.62
0.050507237,55.24
0.057722557,55.69
0.064937876,56.14
0.072153196,56.48
0.079368515,56.59
0.086583835,56.59
0.093799154,56.31
0.101014474,55.86
0.108229793,55.3
0.115445113,54.62
0.122660433,53.83
0.129875752,53.22
0.137091072,52.77
0.144306391,52.6
0.151521711,52.65
0.15873703,53.1
0.16595235,53.83
0.17316767,54.9
0.180382989,56.14
0.187598309,57.54
0.194813628,59.06
0.202028948,60.58
0.209244267,62.1
0.216459587,63.56
0.223674907,64.85
0.230890226,66.14
0.238105546,67.32
0.245320865,68.39
0.252536185,69.35
0.259751504,70.3
0.266966824,71.09
0.274182144,71.93
0.281397463,72.83
0.288612783,73.67
0.295828102,74.52
0.303043422,75.42
0.310258741,76.26
0.317474061,77.1
0.32468938,77.94
0.3319047,78.73
0.33912002,79.52
0.346335339,80.25
0.353550659,80.98
0.360765978,81.65
0.367981298,82.38
0.375196617,83.11
0.382411937,83.9
0.389627257,84.74
0.396842576,85.64
0.404057896,86.49
0.411273215,87.39
0.418488535,88.23
0.425703854,89.07
0.432919174,89.8
0.440134494,90.48
0.447349813,91.04
0.454565133,91.54
0.461780452,91.94
0.468995772,92.33
0.476211091,92.67
0.483426411,92.95
0.490641731,93.23
0.49785705,93.46
0.50507237,93.68
0.512287689,93.91
0.519503009,94.07
0.526718328,94.35
0.533933648,94.58
0.541148967,94.86
0.548364287,95.2
0.555579607,95.65
0.562794926,96.1
0.570010246,96.72
0.577225565,97.33
0.584440885,98.01
0.591656204,98.74
0.598871524,99.41
0.606086844,100.14
0.613302163,100.87
0.620517483,101.66
0.627732802,102.34
0.634948122,103.01
0.642163441,103.74
0.649378761,104.47
0.656594081,105.26
0.6638094,106.04
0.67102472,106.78
0.678240039,107.56
0.685455359,108.46
0.692670678,109.25
0.699885998,110.09
0.707101318,110.88
0.714316637,111.66
0.721531957,112.4
0.728747276,113.07
0.735962596,113.63
0.743177915,114.25
0.750393235,114.81
0.757608554,115.43
0.764823874,115.99
0.772039194,116.67
0.779254513,117.28
0.786469833,118.02
0.793685152,118.86
0.800900472,119.7
0.808115791,120.54
0.815331111,121.44
0.822546431,122.23
0.82976175,123.07
0.83697707,123.86
0.844192389,124.53
0.851407709,125.26
0.858623028,125.88
0.865838348,126.56
0.873053668,127.23
0.880268987,127.96
0.887484307,128.69
0.894699626,129.37
0.901914946,130.1
0.909130265,130.77
0.916345585,131.39
0.923560905,132.01
0.930776224,132.68
0.937991544,133.3
0.945206863,133.98
0.952422183,134.76
0.959637502,135.49
0.966852822,136.22
0.974068141,136.95
0.981283461,137.69
0.988498781,138.42
0.9957141,139.03
1.00292942,139.71
1.010144739,140.38
1.017360059,141
1.024575378,141.73
1.031790698,142.41
1.039006018,143.08
1.046221337,143.87
1.053436657,144.6
1.060651976,145.33
1.067867296,146.06
1.075082615,146.79
1.082297935,147.41
1.089513255,148.08
1.096728574,148.7
1.103943894,149.32
1.111159213,149.88
1.118374533,150.5
1.125589852,151.06
1.132805172,151.57
1.140020492,152.13
1.147235811,152.75
1.154451131,153.31
1.16166645,153.81
1.16888177,154.38
1.176097089,154.88
1.183312409,155.39
1.190527728,155.84
1.197743048,156.34
1.204958368,156.79
1.212173687,157.3
1.219389007,157.92
1.226604326,158.42
1.233819646,159.04
1.241034965,159.6
1.248250285,160.22
1.255465605,160.84
1.262680924,161.4
1.269896244,161.96
1.277111563,162.58
1.284326883,163.2
1.291542202,163.82
1.298757522,164.55
1.305972842,165.22
1.313188161,165.95
1.320403481,166.74
1.3276188,167.53
1.33483412,168.31
1.342049439,169.04
1.349264759,169.83
1.356480079,170.51
1.363695398,171.24
1.370910718,171.85
1.378126037,172.53
1.385341357,173.15
1.392556676,173.71
1.399771996,174.33
1.406987315,174.89
1.414202635,175.51
1.421417955,176.13
1.428633274,176.74
1.435848594,177.36
1.443063913,178.04
1.450279233,178.6
1.457494552,179.22
1.464709872,179.78
1.471925192,180.34
1.479140511,180.9
1.486355831,181.46
1.49357115,182.08
1.50078647,182.7
1.508001789,183.38
1.515217109,184.11
1.522432429,184.89
1.529647748,185.68
1.536863068,186.58
1.544078387,187.42
1.551293707,188.32
1.558509026,189.28
1.565724346,190.12
1.572939665,190.96
1.580154985,191.86
1.587370305,192.59
1.594585624,193.38
1.601800944,194.11
1.609016263,194.84
1.616231583,195.57
1.623446902,196.19
1.630662222,196.92
1.637877542,197.59
1.645092861,198.27
1.652308181,198.89
1.6595235,199.56
1.66673882,200.24
1.673954139,200.91
1.681169459,201.58
1.688384779,202.32
1.695600098,203.1
1.702815418,203.83
1.710030737,204.62
1.717246057,205.35
1.724461376,206.14
1.731676696,206.87
1.738892016,207.54
1.746107335,208.27
1.753322655,208.95
1.760537974,209.62
1.767753294,210.35
1.774968613,211.14
1.782183933,211.93
1.789399252,212.71
1.796614572,213.61
1.803829892,214.51
1.811045211,215.41
1.818260531,216.25
1.82547585,217.1
1.83269117,217.88
1.839906489,218.67
1.847121809,219.34
1.854337129,220.13
1.861552448,220.86
1.868767768,221.65
1.875983087,222.43
1.883198407,223.28
1.890413726,224.23
1.897629046,225.19
1.904844366,226.14
1.912059685,227.16
1.919275005,228.11
1.926490324,229.07
1.933705644,229.97
1.940920963,230.81
1.948136283,231.65
1.955351603,232.38
1.962566922,233.17
1.969782242,233.96
1.976997561,234.69
1.984212881,235.53
1.9914282,236.32
1.99864352,237.1
2.005858839,238
2.013074159,238.85
2.020289479,239.74
2.027504798,240.59
2.034720118,241.43
2.041935437,242.27
2.049150757,243.06
2.056366076,243.73
2.063581396,244.47
2.070796716,245.2
2.078012035,245.87
2.085227355,246.54
2.092442674,247.28
2.099657994,248.01
2.106873313,248.79
