ChromatogramRI		ChromatogramUV		Calibration CurveRI	
8.95000	0.042	8.95000	0.039	8.95000	5.336
8.95167	0.047	8.95167	0.042	8.95167	5.335
8.95333	0.047	8.95333	0.041	8.95333	5.334
8.95500	0.051	8.95500	0.041	8.95500	5.333
8.95667	0.046	8.95667	0.041	8.95667	5.332
8.95833	0.041	8.95833	0.042	8.95833	5.331
8.96000	0.035	8.96000	0.041	8.96000	5.330
8.96167	0.025	8.96167	0.039	8.96167	5.329
8.96333	0.021	8.96333	0.039	8.96333	5.328
8.96500	0.027	8.96500	0.041	8.96500	5.327
8.96667	0.038	8.96667	0.039	8.96667	5.326
8.96833	0.044	8.96833	0.040	8.96833	5.325
8.97000	0.044	8.97000	0.039	8.97000	5.324
8.97167	0.035	8.97167	0.040	8.97167	5.323
8.97333	0.026	8.97333	0.040	8.97333	5.322
8.97500	0.022	8.97500	0.040	8.97500	5.321
8.97667	0.023	8.97667	0.038	8.97667	5.320
8.97833	0.019	8.97833	0.038	8.97833	5.319
8.98000	0.026	8.98000	0.037	8.98000	5.318
8.98167	0.031	8.98167	0.040	8.98165	5.317
8.98333	0.046	8.98333	0.039	8.98333	5.316
8.98500	0.050	8.98500	0.040	8.98500	5.315
8.98667	0.051	8.98667	0.039	8.98667	5.313
8.98833	0.045	8.98833	0.037	8.98833	5.312
8.99000	0.046	8.99000	0.038	8.99000	5.311
8.99167	0.036	8.99167	0.038	8.99167	5.310
8.99333	0.025	8.99333	0.038	8.99332	5.309
8.99500	0.019	8.99500	0.038	8.99500	5.308
8.99667	0.024	8.99667	0.037	8.99667	5.307
8.99833	0.034	8.99833	0.038	8.99833	5.306
9.00000	0.049	9.00000	0.041	9.00000	5.305
9.00167	0.053	9.00167	0.042	9.00167	5.304
9.00333	0.053	9.00333	0.041	9.00333	5.303
9.00500	0.047	9.00500	0.040	9.00498	5.302
9.00667	0.036	9.00667	0.039	9.00667	5.301
9.00833	0.036	9.00833	0.039	9.00833	5.300
9.01000	0.031	9.01000	0.038	9.01000	5.299
9.01167	0.025	9.01167	0.038	9.01167	5.298
9.01333	0.030	9.01333	0.038	9.01333	5.297
9.01500	0.030	9.01500	0.040	9.01500	5.296
9.01667	0.035	9.01667	0.042	9.01667	5.295
9.01833	0.035	9.01833	0.043	9.01833	5.294
9.02000	0.040	9.02000	0.044	9.02000	5.293
9.02167	0.040	9.02167	0.045	9.02167	5.292
9.02333	0.035	9.02333	0.046	9.02333	5.291
9.02500	0.030	9.02500	0.043	9.02500	5.290
9.02667	0.035	9.02667	0.042	9.02667	5.289
9.02833	0.031	9.02833	0.040	9.02833	5.288
9.03000	0.036	9.03000	0.042	9.03000	5.287
9.03167	0.041	9.03167	0.042	9.03167	5.286
9.03333	0.051	9.03333	0.043	9.03333	5.285
9.03500	0.051	9.03500	0.042	9.03500	5.284
9.03667	0.051	9.03667	0.040	9.03667	5.283
9.03833	0.045	9.03833	0.039	9.03833	5.282
9.04000	0.040	9.04000	0.040	9.04000	5.281
9.04167	0.030	9.04167	0.041	9.04167	5.280
9.04333	0.031	9.04333	0.044	9.04333	5.279
9.04500	0.031	9.04500	0.042	9.04500	5.278
9.04667	0.042	9.04667	0.042	9.04667	5.277
9.04833	0.057	9.04833	0.042	9.04833	5.276
9.05000	0.062	9.05000	0.040	9.05000	5.275
9.05167	0.062	9.05167	0.040	9.05167	5.274
9.05333	0.053	9.05333	0.039	9.05333	5.273
9.05500	0.043	9.05500	0.039	9.05500	5.272
9.05667	0.034	9.05667	0.041	9.05667	5.271
9.05833	0.024	9.05833	0.043	9.05833	5.269
9.06000	0.030	9.06000	0.042	9.06000	5.268
9.06167	0.035	9.06167	0.043	9.06167	5.267
9.06333	0.050	9.06333	0.042	9.06333	5.266
9.06500	0.050	9.06500	0.043	9.06500	5.265
9.06667	0.055	9.06667	0.044	9.06667	5.264
9.06833	0.050	9.06833	0.045	9.06833	5.263
9.07000	0.040	9.07000	0.044	9.07000	5.262
9.07167	0.034	9.07167	0.042	9.07167	5.261
9.07333	0.029	9.07333	0.043	9.07333	5.260
9.07500	0.024	9.07500	0.044	9.07500	5.259
9.07667	0.019	9.07667	0.043	9.07667	5.258
9.07833	0.024	9.07833	0.044	9.07833	5.257
9.08000	0.034	9.08000	0.043	9.08000	5.256
9.08167	0.044	9.08167	0.043	9.08167	5.255
9.08333	0.044	9.08333	0.041	9.08333	5.254
9.08500	0.043	9.08500	0.041	9.08500	5.253
9.08667	0.042	9.08667	0.043	9.08667	5.252
9.08833	0.032	9.08833	0.043	9.08833	5.251
9.09000	0.027	9.09000	0.042	9.09000	5.250
9.09167	0.027	9.09167	0.039	9.09167	5.249
9.09333	0.031	9.09333	0.041	9.09333	5.248
9.09500	0.035	9.09500	0.041	9.09500	5.247
9.09667	0.050	9.09667	0.042	9.09667	5.246
9.09833	0.056	9.09833	0.042	9.09833	5.245
9.10000	0.056	9.10000	0.042	9.10000	5.244
9.10167	0.050	9.10167	0.042	9.10167	5.243
9.10333	0.039	9.10333	0.042	9.10333	5.242
9.10500	0.028	9.10500	0.040	9.10500	5.241
9.10667	0.027	9.10667	0.042	9.10665	5.240
9.10833	0.032	9.10833	0.043	9.10833	5.239
9.11000	0.043	9.11000	0.045	9.11000	5.238
9.11167	0.053	9.11167	0.046	9.11167	5.237
9.11333	0.058	9.11333	0.044	9.11333	5.236
9.11500	0.063	9.11500	0.042	9.11500	5.235
9.11667	0.058	9.11667	0.042	9.11667	5.234
9.11833	0.053	9.11833	0.041	9.11832	5.233
9.12000	0.048	9.12000	0.041	9.12000	5.232
9.12167	0.044	9.12167	0.039	9.12167	5.231
9.12333	0.034	9.12333	0.038	9.12333	5.230
9.12500	0.034	9.12500	0.038	9.12500	5.229
9.12667	0.045	9.12667	0.039	9.12667	5.228
9.12833	0.055	9.12833	0.040	9.12833	5.226
9.13000	0.055	9.13000	0.041	9.12998	5.225
9.13167	0.050	9.13167	0.043	9.13167	5.224
9.13333	0.050	9.13333	0.044	9.13333	5.223
9.13500	0.040	9.13500	0.043	9.13500	5.222
9.13667	0.040	9.13667	0.043	9.13667	5.221
9.13833	0.034	9.13833	0.043	9.13833	5.220
9.14000	0.034	9.14000	0.042	9.14000	5.219
9.14167	0.040	9.14167	0.042	9.14167	5.218
9.14333	0.044	9.14333	0.042	9.14333	5.217
9.14500	0.050	9.14500	0.040	9.14500	5.216
9.14667	0.060	9.14667	0.040	9.14667	5.215
9.14833	0.055	9.14833	0.043	9.14833	5.214
9.15000	0.054	9.15000	0.043	9.15000	5.213
9.15167	0.048	9.15167	0.041	9.15167	5.212
9.15333	0.048	9.15333	0.040	9.15333	5.211
9.15500	0.037	9.15500	0.041	9.15500	5.210
9.15667	0.031	9.15667	0.042	9.15667	5.209
9.15833	0.037	9.15833	0.042	9.15833	5.208
9.16000	0.049	9.16000	0.041	9.16000	5.207
9.16167	0.049	9.16167	0.040	9.16167	5.206
9.16333	0.048	9.16333	0.038	9.16333	5.205
9.16500	0.047	9.16500	0.041	9.16500	5.204
9.16667	0.041	9.16667	0.041	9.16667	5.203
9.16833	0.036	9.16833	0.038	9.16833	5.202
9.17000	0.029	9.17000	0.038	9.17000	5.201
9.17167	0.024	9.17167	0.039	9.17167	5.200
9.17333	0.023	9.17333	0.041	9.17333	5.199
9.17500	0.033	9.17500	0.039	9.17500	5.198
9.17667	0.043	9.17667	0.038	9.17667	5.197
9.17833	0.048	9.17833	0.038	9.17833	5.196
9.18000	0.053	9.18000	0.037	9.18000	5.195
9.18167	0.047	9.18167	0.038	9.18167	5.194
9.18333	0.038	9.18333	0.037	9.18333	5.193
9.18500	0.032	9.18500	0.037	9.18500	5.192
9.18667	0.027	9.18667	0.037	9.18667	5.191
9.18833	0.022	9.18833	0.036	9.18833	5.190
9.19000	0.028	9.19000	0.038	9.19000	5.189
9.19167	0.038	9.19167	0.039	9.19167	5.188
9.19333	0.044	9.19333	0.040	9.19333	5.187
9.19500	0.044	9.19500	0.040	9.19500	5.186
9.19667	0.041	9.19667	0.040	9.19667	5.185
9.19833	0.042	9.19833	0.042	9.19833	5.183
9.20000	0.031	9.20000	0.041	9.20000	5.182
9.20167	0.031	9.20167	0.040	9.20167	5.181
9.20333	0.020	9.20333	0.041	9.20333	5.180
9.20500	0.014	9.20500	0.040	9.20500	5.179
9.20667	0.019	9.20667	0.040	9.20667	5.178
9.20833	0.030	9.20833	0.041	9.20833	5.177
9.21000	0.040	9.21000	0.042	9.21000	5.176
9.21167	0.040	9.21167	0.040	9.21167	5.175
9.21333	0.040	9.21333	0.040	9.21333	5.174
9.21500	0.035	9.21500	0.040	9.21500	5.173
9.21667	0.029	9.21667	0.039	9.21667	5.172
9.21833	0.034	9.21833	0.040	9.21833	5.171
9.22000	0.028	9.22000	0.040	9.22000	5.170
9.22167	0.027	9.22167	0.039	9.22167	5.169
9.22333	0.027	9.22333	0.038	9.22333	5.168
9.22500	0.037	9.22500	0.039	9.22500	5.167
9.22667	0.042	9.22667	0.042	9.22667	5.166
9.22833	0.047	9.22833	0.042	9.22833	5.165
9.23000	0.042	9.23000	0.044	9.23000	5.164
9.23167	0.032	9.23167	0.045	9.23165	5.163
9.23333	0.017	9.23333	0.044	9.23333	5.162
9.23500	0.006	9.23500	0.045	9.23500	5.161
9.23667	0.002	9.23667	0.045	9.23667	5.160
9.23833	0.007	9.23833	0.046	9.23833	5.159
9.24000	0.019	9.24000	0.045	9.24000	5.158
9.24167	0.035	9.24167	0.042	9.24167	5.157
9.24333	0.040	9.24333	0.043	9.24332	5.156
9.24500	0.040	9.24500	0.045	9.24500	5.155
9.24667	0.036	9.24667	0.045	9.24667	5.154
9.24833	0.031	9.24833	0.045	9.24833	5.153
9.25000	0.022	9.25000	0.044	9.25000	5.152
9.25167	0.013	9.25167	0.043	9.25167	5.151
9.25333	0.014	9.25333	0.042	9.25333	5.150
9.25500	0.020	9.25500	0.040	9.25498	5.149
9.25667	0.024	9.25667	0.040	9.25667	5.148
9.25833	0.029	9.25833	0.040	9.25833	5.147
9.26000	0.038	9.26000	0.042	9.26000	5.146
9.26167	0.038	9.26167	0.042	9.26167	5.145
9.26333	0.038	9.26333	0.040	9.26333	5.144
9.26500	0.028	9.26500	0.042	9.26500	5.143
9.26667	0.022	9.26667	0.043	9.26667	5.142
9.26833	0.016	9.26833	0.043	9.26833	5.141
9.27000	0.015	9.27000	0.044	9.27000	5.139
9.27167	0.025	9.27167	0.045	9.27167	5.138
9.27333	0.030	9.27333	0.046	9.27333	5.137
9.27500	0.040	9.27500	0.044	9.27500	5.136
9.27667	0.041	9.27667	0.041	9.27667	5.135
9.27833	0.041	9.27833	0.040	9.27833	5.134
9.28000	0.036	9.28000	0.039	9.28000	5.133
9.28167	0.031	9.28167	0.040	9.28167	5.132
9.28333	0.025	9.28333	0.038	9.28333	5.131
9.28500	0.020	9.28500	0.039	9.28500	5.130
9.28667	0.025	9.28667	0.040	9.28667	5.129
9.28833	0.031	9.28833	0.042	9.28833	5.128
9.29000	0.043	9.29000	0.044	9.29000	5.127
9.29167	0.053	9.29167	0.044	9.29167	5.126
9.29333	0.054	9.29333	0.044	9.29333	5.125
9.29500	0.049	9.29500	0.043	9.29500	5.124
9.29667	0.049	9.29667	0.043	9.29667	5.123
9.29833	0.044	9.29833	0.042	9.29833	5.122
9.30000	0.037	9.30000	0.041	9.30000	5.121
9.30167	0.037	9.30167	0.041	9.30167	5.120
9.30333	0.032	9.30333	0.040	9.30333	5.119
9.30500	0.043	9.30500	0.038	9.30500	5.118
9.30667	0.053	9.30667	0.037	9.30667	5.117
9.30833	0.053	9.30833	0.037	9.30833	5.116
9.31000	0.053	9.31000	0.038	9.31000	5.115
9.31167	0.047	9.31167	0.039	9.31167	5.114
9.31333	0.042	9.31333	0.041	9.31333	5.113
9.31500	0.031	9.31500	0.042	9.31500	5.112
9.31667	0.026	9.31667	0.043	9.31667	5.111
9.31833	0.026	9.31833	0.042	9.31833	5.110
9.32000	0.031	9.32000	0.044	9.32000	5.109
9.32167	0.051	9.32167	0.045	9.32167	5.108
9.32333	0.060	9.32333	0.043	9.32333	5.107
9.32500	0.060	9.32500	0.042	9.32500	5.106
9.32667	0.054	9.32667	0.042	9.32667	5.105
9.32833	0.055	9.32833	0.041	9.32833	5.104
9.33000	0.050	9.33000	0.042	9.33000	5.103
9.33167	0.040	9.33167	0.044	9.33167	5.102
9.33333	0.030	9.33333	0.043	9.33333	5.101
9.33500	0.029	9.33500	0.041	9.33500	5.100
9.33667	0.040	9.33667	0.041	9.33667	5.099
9.33833	0.045	9.33833	0.042	9.33833	5.098
9.34000	0.049	9.34000	0.043	9.34000	5.096
9.34167	0.049	9.34167	0.043	9.34167	5.095
9.34333	0.044	9.34333	0.043	9.34333	5.094
9.34500	0.039	9.34500	0.042	9.34500	5.093
9.34667	0.029	9.34667	0.044	9.34667	5.092
9.34833	0.023	9.34833	0.044	9.34833	5.091
9.35000	0.023	9.35000	0.042	9.35000	5.090
9.35167	0.029	9.35167	0.040	9.35167	5.089
9.35333	0.033	9.35333	0.040	9.35333	5.088
9.35500	0.038	9.35500	0.040	9.35500	5.087
9.35667	0.043	9.35667	0.041	9.35665	5.086
9.35833	0.049	9.35833	0.041	9.35833	5.085
9.36000	0.049	9.36000	0.043	9.36000	5.084
9.36167	0.043	9.36167	0.046	9.36167	5.083
9.36333	0.033	9.36333	0.046	9.36333	5.082
9.36500	0.024	9.36500	0.047	9.36500	5.081
9.36667	0.025	9.36667	0.044	9.36667	5.080
9.36833	0.025	9.36833	0.044	9.36832	5.079
9.37000	0.036	9.37000	0.045	9.37000	5.078
9.37167	0.041	9.37167	0.046	9.37167	5.077
9.37333	0.046	9.37333	0.045	9.37333	5.076
9.37500	0.046	9.37500	0.043	9.37500	5.075
9.37667	0.042	9.37667	0.043	9.37667	5.074
9.37833	0.026	9.37833	0.043	9.37833	5.073
9.38000	0.016	9.38000	0.043	9.37998	5.072
9.38167	0.017	9.38167	0.043	9.38167	5.071
9.38333	0.013	9.38333	0.044	9.38333	5.070
9.38500	0.022	9.38500	0.045	9.38500	5.069
9.38667	0.027	9.38667	0.043	9.38667	5.068
9.38833	0.032	9.38833	0.042	9.38833	5.067
9.39000	0.037	9.39000	0.041	9.39000	5.066
9.39167	0.037	9.39167	0.042	9.39167	5.065
9.39333	0.031	9.39333	0.042	9.39333	5.064
9.39500	0.031	9.39500	0.040	9.39500	5.063
9.39667	0.025	9.39667	0.040	9.39667	5.062
9.39833	0.020	9.39833	0.040	9.39833	5.061
9.40000	0.025	9.40000	0.040	9.40000	5.060
9.40167	0.029	9.40167	0.042	9.40167	5.059
9.40333	0.039	9.40333	0.042	9.40333	5.058
9.40500	0.044	9.40500	0.041	9.40500	5.057
9.40667	0.048	9.40667	0.043	9.40667	5.056
9.40833	0.047	9.40833	0.043	9.40833	5.055
9.41000	0.043	9.41000	0.045	9.41000	5.054
9.41167	0.037	9.41167	0.044	9.41167	5.052
9.41333	0.028	9.41333	0.045	9.41333	5.051
9.41500	0.029	9.41500	0.046	9.41500	5.050
9.41667	0.034	9.41667	0.045	9.41667	5.049
9.41833	0.044	9.41833	0.045	9.41833	5.048
9.42000	0.049	9.42000	0.045	9.42000	5.047
9.42167	0.054	9.42167	0.045	9.42167	5.046
9.42333	0.049	9.42333	0.045	9.42333	5.045
9.42500	0.045	9.42500	0.043	9.42500	5.044
9.42667	0.040	9.42667	0.041	9.42667	5.043
9.42833	0.041	9.42833	0.040	9.42833	5.042
9.43000	0.036	9.43000	0.041	9.43000	5.041
9.43167	0.036	9.43167	0.043	9.43167	5.040
9.43333	0.041	9.43333	0.043	9.43333	5.039
9.43500	0.050	9.43500	0.044	9.43500	5.038
9.43667	0.056	9.43667	0.044	9.43667	5.037
9.43833	0.052	9.43833	0.042	9.43833	5.036
9.44000	0.052	9.44000	0.043	9.44000	5.035
9.44167	0.047	9.44167	0.043	9.44167	5.034
9.44333	0.036	9.44333	0.044	9.44333	5.033
9.44500	0.031	9.44500	0.046	9.44500	5.032
9.44667	0.026	9.44667	0.046	9.44667	5.031
9.44833	0.026	9.44833	0.047	9.44833	5.030
9.45000	0.031	9.45000	0.048	9.45000	5.029
9.45167	0.042	9.45167	0.049	9.45167	5.028
9.45333	0.047	9.45333	0.048	9.45333	5.027
9.45500	0.052	9.45500	0.048	9.45500	5.026
9.45667	0.051	9.45667	0.050	9.45667	5.025
9.45833	0.041	9.45833	0.049	9.45833	5.024
9.46000	0.036	9.46000	0.048	9.46000	5.023
9.46167	0.025	9.46167	0.046	9.46167	5.022
9.46333	0.025	9.46333	0.046	9.46333	5.021
9.46500	0.036	9.46500	0.043	9.46500	5.020
9.46667	0.046	9.46667	0.042	9.46667	5.019
9.46833	0.051	9.46833	0.043	9.46833	5.018
9.47000	0.061	9.47000	0.044	9.47000	5.017
9.47167	0.061	9.47167	0.045	9.47167	5.016
9.47333	0.057	9.47333	0.045	9.47333	5.015
9.47500	0.048	9.47500	0.046	9.47500	5.014
9.47667	0.038	9.47667	0.047	9.47667	5.013
9.47833	0.029	9.47833	0.047	9.47833	5.012
9.48000	0.026	9.48000	0.047	9.48000	5.011
9.48167	0.032	9.48167	0.047	9.48165	5.009
9.48333	0.048	9.48333	0.046	9.48333	5.008
9.48500	0.053	9.48500	0.045	9.48500	5.007
9.48667	0.053	9.48667	0.046	9.48667	5.006
9.48833	0.054	9.48833	0.047	9.48833	5.005
9.49000	0.049	9.49000	0.048	9.49000	5.004
9.49167	0.044	9.49167	0.049	9.49167	5.003
9.49333	0.039	9.49333	0.046	9.49332	5.002
9.49500	0.038	9.49500	0.046	9.49500	5.001
9.49667	0.037	9.49667	0.046	9.49667	5.000
9.49833	0.048	9.49833	0.045	9.49833	4.999
9.50000	0.053	9.50000	0.044	9.50000	4.998
9.50167	0.063	9.50167	0.045	9.50167	4.997
9.50333	0.069	9.50333	0.044	9.50333	4.996
9.50500	0.069	9.50500	0.044	9.50498	4.995
9.50667	0.058	9.50667	0.043	9.50667	4.994
9.50833	0.053	9.50833	0.043	9.50833	4.993
9.51000	0.044	9.51000	0.043	9.51000	4.992
9.51167	0.035	9.51167	0.044	9.51167	4.991
9.51333	0.034	9.51333	0.043	9.51333	4.990
9.51500	0.049	9.51500	0.045	9.51500	4.989
9.51667	0.054	9.51667	0.045	9.51667	4.988
9.51833	0.059	9.51833	0.043	9.51833	4.987
9.52000	0.059	9.52000	0.042	9.52000	4.986
9.52167	0.054	9.52167	0.041	9.52167	4.985
9.52333	0.045	9.52333	0.042	9.52333	4.984
9.52500	0.034	9.52500	0.044	9.52500	4.983
9.52667	0.030	9.52667	0.047	9.52667	4.982
9.52833	0.025	9.52833	0.046	9.52833	4.981
9.53000	0.031	9.53000	0.047	9.53000	4.980
9.53167	0.041	9.53167	0.048	9.53167	4.979
9.53333	0.046	9.53333	0.048	9.53333	4.978
9.53500	0.051	9.53500	0.047	9.53500	4.977
9.53667	0.052	9.53667	0.048	9.53667	4.976
9.53833	0.052	9.53833	0.048	9.53833	4.975
9.54000	0.041	9.54000	0.047	9.54000	4.974
9.54167	0.036	9.54167	0.045	9.54167	4.973
9.54333	0.031	9.54333	0.046	9.54333	4.972
9.54500	0.031	9.54500	0.046	9.54500	4.971
9.54667	0.041	9.54667	0.043	9.54667	4.970
9.54833	0.050	9.54833	0.042	9.54833	4.969
9.55000	0.049	9.55000	0.040	9.55000	4.968
9.55167	0.053	9.55167	0.041	9.55167	4.967
9.55333	0.052	9.55333	0.044	9.55333	4.965
9.55500	0.044	9.55500	0.044	9.55500	4.964
9.55667	0.043	9.55667	0.043	9.55667	4.963
9.55833	0.031	9.55833	0.045	9.55833	4.962
9.56000	0.026	9.56000	0.043	9.56000	4.961
9.56167	0.025	9.56167	0.043	9.56167	4.960
9.56333	0.037	9.56333	0.045	9.56333	4.959
9.56500	0.048	9.56500	0.047	9.56500	4.958
9.56667	0.053	9.56667	0.047	9.56667	4.957
9.56833	0.049	9.56833	0.048	9.56833	4.956
9.57000	0.044	9.57000	0.048	9.57000	4.955
9.57167	0.044	9.57167	0.049	9.57167	4.954
9.57333	0.033	9.57333	0.050	9.57333	4.953
9.57500	0.029	9.57500	0.048	9.57500	4.952
9.57667	0.030	9.57667	0.046	9.57667	4.951
9.57833	0.030	9.57833	0.047	9.57833	4.950
9.58000	0.045	9.58000	0.047	9.58000	4.949
9.58167	0.051	9.58167	0.047	9.58167	4.948
9.58333	0.056	9.58333	0.048	9.58333	4.947
9.58500	0.056	9.58500	0.048	9.58500	4.946
9.58667	0.056	9.58667	0.047	9.58667	4.945
9.58833	0.050	9.58833	0.048	9.58833	4.944
9.59000	0.035	9.59000	0.048	9.59000	4.943
9.59167	0.031	9.59167	0.048	9.59167	4.942
9.59333	0.026	9.59333	0.047	9.59333	4.941
9.59500	0.026	9.59500	0.046	9.59500	4.940
9.59667	0.036	9.59667	0.046	9.59667	4.939
9.59833	0.046	9.59833	0.047	9.59833	4.938
9.60000	0.051	9.60000	0.045	9.60000	4.937
9.60167	0.045	9.60167	0.046	9.60167	4.936
9.60333	0.040	9.60333	0.047	9.60333	4.935
9.60500	0.030	9.60500	0.047	9.60500	4.934
9.60667	0.025	9.60667	0.046	9.60665	4.933
9.60833	0.025	9.60833	0.045	9.60833	4.932
9.61000	0.029	9.61000	0.046	9.61000	4.931
9.61167	0.033	9.61167	0.046	9.61167	4.930
9.61333	0.048	9.61333	0.048	9.61333	4.929
9.61500	0.058	9.61500	0.048	9.61500	4.928
9.61667	0.059	9.61667	0.046	9.61667	4.927
9.61833	0.055	9.61833	0.045	9.61832	4.926
9.62000	0.050	9.62000	0.044	9.62000	4.925
9.62167	0.044	9.62167	0.045	9.62167	4.924
9.62333	0.034	9.62333	0.046	9.62333	4.922
9.62500	0.028	9.62500	0.047	9.62500	4.921
9.62667	0.028	9.62667	0.045	9.62667	4.920
9.62833	0.033	9.62833	0.047	9.62833	4.919
9.63000	0.048	9.63000	0.046	9.62998	4.918
9.63167	0.052	9.63167	0.046	9.63167	4.917
9.63333	0.052	9.63333	0.047	9.63333	4.916
9.63500	0.051	9.63500	0.047	9.63500	4.915
9.63667	0.046	9.63667	0.047	9.63667	4.914
9.63833	0.036	9.63833	0.048	9.63833	4.913
9.64000	0.031	9.64000	0.048	9.64000	4.912
9.64167	0.032	9.64167	0.047	9.64167	4.911
9.64333	0.038	9.64333	0.046	9.64333	4.910
9.64500	0.044	9.64500	0.044	9.64500	4.909
9.64667	0.056	9.64667	0.045	9.64667	4.908
9.64833	0.056	9.64833	0.045	9.64833	4.907
9.65000	0.050	9.65000	0.045	9.65000	4.906
9.65167	0.040	9.65167	0.046	9.65167	4.905
9.65333	0.030	9.65333	0.048	9.65333	4.904
9.65500	0.020	9.65500	0.050	9.65500	4.903
9.65667	0.016	9.65667	0.051	9.65667	4.902
9.65833	0.017	9.65833	0.049	9.65833	4.901
9.66000	0.022	9.66000	0.047	9.66000	4.900
9.66167	0.032	9.66167	0.048	9.66167	4.899
9.66333	0.043	9.66333	0.048	9.66333	4.898
9.66500	0.048	9.66500	0.049	9.66500	4.897
9.66667	0.044	9.66667	0.048	9.66667	4.896
9.66833	0.039	9.66833	0.047	9.66833	4.895
9.67000	0.034	9.67000	0.049	9.67000	4.894
9.67167	0.019	9.67167	0.051	9.67167	4.893
9.67333	0.019	9.67333	0.051	9.67333	4.892
9.67500	0.024	9.67500	0.050	9.67500	4.891
9.67667	0.034	9.67667	0.050	9.67667	4.890
9.67833	0.040	9.67833	0.051	9.67833	4.889
9.68000	0.050	9.68000	0.050	9.68000	4.888
9.68167	0.045	9.68167	0.051	9.68167	4.887
9.68333	0.044	9.68333	0.051	9.68333	4.886
9.68500	0.039	9.68500	0.051	9.68500	4.885
9.68667	0.038	9.68667	0.050	9.68667	4.884
9.68833	0.033	9.68833	0.049	9.68833	4.883
9.69000	0.027	9.69000	0.049	9.69000	4.882
9.69167	0.031	9.69167	0.052	9.69167	4.881
9.69333	0.045	9.69333	0.052	9.69333	4.880
9.69500	0.051	9.69500	0.052	9.69500	4.878
9.69667	0.056	9.69667	0.051	9.69667	4.877
9.69833	0.056	9.69833	0.051	9.69833	4.876
9.70000	0.051	9.70000	0.049	9.70000	4.875
9.70167	0.046	9.70167	0.048	9.70167	4.874
9.70333	0.041	9.70333	0.048	9.70333	4.873
9.70500	0.036	9.70500	0.051	9.70500	4.872
9.70667	0.036	9.70667	0.052	9.70667	4.871
9.70833	0.040	9.70833	0.051	9.70833	4.870
9.71000	0.050	9.71000	0.053	9.71000	4.869
9.71167	0.055	9.71167	0.053	9.71167	4.868
9.71333	0.059	9.71333	0.054	9.71333	4.867
9.71500	0.049	9.71500	0.053	9.71500	4.866
9.71667	0.048	9.71667	0.052	9.71667	4.865
9.71833	0.042	9.71833	0.051	9.71833	4.864
9.72000	0.037	9.72000	0.052	9.72000	4.863
9.72167	0.031	9.72167	0.052	9.72167	4.862
9.72333	0.036	9.72333	0.053	9.72333	4.861
9.72500	0.046	9.72500	0.054	9.72500	4.860
9.72667	0.056	9.72667	0.053	9.72667	4.859
9.72833	0.060	9.72833	0.053	9.72833	4.858
9.73000	0.064	9.73000	0.055	9.73000	4.857
9.73167	0.059	9.73167	0.053	9.73165	4.856
9.73333	0.055	9.73333	0.052	9.73333	4.855
9.73500	0.051	9.73500	0.052	9.73500	4.854
9.73667	0.051	9.73667	0.052	9.73667	4.853
9.73833	0.041	9.73833	0.050	9.73833	4.852
9.74000	0.046	9.74000	0.050	9.74000	4.851
9.74167	0.056	9.74167	0.050	9.74167	4.850
9.74333	0.061	9.74333	0.049	9.74332	4.849
9.74500	0.067	9.74500	0.048	9.74500	4.848
9.74667	0.063	9.74667	0.048	9.74667	4.847
9.74833	0.053	9.74833	0.048	9.74833	4.846
9.75000	0.048	9.75000	0.049	9.75000	4.845
9.75167	0.038	9.75167	0.052	9.75167	4.844
9.75333	0.032	9.75333	0.054	9.75333	4.843
9.75500	0.027	9.75500	0.052	9.75498	4.842
9.75667	0.027	9.75667	0.051	9.75667	4.841
9.75833	0.037	9.75833	0.049	9.75833	4.840
9.76000	0.053	9.76000	0.052	9.76000	4.839
9.76167	0.058	9.76167	0.054	9.76167	4.838
9.76333	0.054	9.76333	0.056	9.76333	4.837
9.76500	0.044	9.76500	0.053	9.76500	4.835
9.76667	0.040	9.76667	0.054	9.76667	4.834
9.76833	0.031	9.76833	0.057	9.76833	4.833
9.77000	0.026	9.77000	0.057	9.77000	4.832
9.77167	0.031	9.77167	0.057	9.77167	4.831
9.77333	0.035	9.77333	0.056	9.77333	4.830
9.77500	0.050	9.77500	0.054	9.77500	4.829
9.77667	0.056	9.77667	0.053	9.77667	4.828
9.77833	0.056	9.77833	0.054	9.77833	4.827
9.78000	0.052	9.78000	0.052	9.78000	4.826
9.78167	0.047	9.78167	0.051	9.78167	4.825
9.78333	0.039	9.78333	0.049	9.78333	4.824
9.78500	0.034	9.78500	0.049	9.78500	4.823
9.78667	0.029	9.78667	0.049	9.78667	4.822
9.78833	0.039	9.78833	0.049	9.78833	4.821
9.79000	0.048	9.79000	0.053	9.79000	4.820
9.79167	0.053	9.79167	0.053	9.79167	4.819
9.79333	0.058	9.79333	0.054	9.79333	4.818
9.79500	0.052	9.79500	0.056	9.79500	4.817
9.79667	0.053	9.79667	0.056	9.79667	4.816
9.79833	0.048	9.79833	0.055	9.79833	4.815
9.80000	0.037	9.80000	0.052	9.80000	4.814
9.80167	0.032	9.80167	0.053	9.80167	4.813
9.80333	0.032	9.80333	0.055	9.80333	4.812
9.80500	0.036	9.80500	0.055	9.80500	4.811
9.80667	0.046	9.80667	0.053	9.80667	4.810
9.80833	0.056	9.80833	0.053	9.80833	4.809
9.81000	0.062	9.81000	0.053	9.81000	4.808
